title,vote_average,vote_count,original_language
Brazil,7.7,2743,en
Firebreather,7.4,165,en
Moon,7.6,4823,en
Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,8.1,93,ja
Johnny Mnemonic,5.7,1077,en
Push,6.1,1939,en
Zombie Apocalypse,5.4,196,en
Equilibrium,7,3752,en
Final Fantasy VII: Advent Children,7.1,922,ja
Marvel One-Shot: Agent Carter,7.3,580,en
Serenity,7.4,2937,en
King Kong vs. Godzilla,6.7,225,ja
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.1,878,en
The Anomaly,4.9,279,en
Tron,6.7,1815,en
The Space Between Us,7.1,2196,en
Blindness,6.5,1067,en
Piranhaconda,5.2,115,en
Critters 2,6,313,en
The Bad Batch,5.3,888,en
Stowaway,5.9,287,en
Star Trek II: The Wrath of Khan,7.5,1544,en
Cyborg,5.6,532,en
Street Fighter,4.6,1185,en
Warning,5.1,67,en
Reign of the Supermen,7.1,506,en
Gintama,6.9,80,ja
Mobile Suit Gundam I,6.8,48,ja
Urusei Yatsura: Only You,6.4,24,ja
Day of Reckoning,3.3,35,en
Lake Placid: Legacy,5.3,112,en
The Death of Superman,7.5,426,en
Date A Live: Mayuri Judgment,8,42,ja
Extinction,6.2,556,en
The Faculty,6.5,1559,en
The Midnight Sky,5.8,1530,en
Assassin 33 A.D.,5.3,89,en
Magical Girl Lyrical Nanoha: Detonation,7,6,ja
Pandorum,6.5,1935,en
Palm Springs,7.3,2296,en
Road Wars,3.7,23,en
Ghost in the Shell Arise - Border 3: Ghost Tears,6.8,120,ja
Star☆Twinkle Precure the Movie: Wish Upon a Song of Stars,3.8,2,ja
Magical Girl Lyrical Nanoha: Reflection,6.3,6,ja
The Titan,5.4,1072,en
Phineas and Ferb: The Movie: Across the 2nd Dimension,6.9,439,en
The Last Man,5.7,102,en
2067,5.2,640,en
Transformers: Prime Beast Hunters: Predacons Rising,8.3,91,en
Ben 10 Versus the Universe: The Movie,7.7,97,en
Pokémon the Movie: Kyurem vs. the Sword of Justice,6.3,125,ja
Ben 10: Secret of the Omnitrix,7.3,171,en
The Nutty Professor,5.6,2483,en
Cube,6.8,3900,en
The Calm Beyond,7.7,53,cn
Flubber,5.6,2011,en
Paycheck,6.2,1503,en
Evolution,6,1843,en
Star Trek V: The Final Frontier,5.8,932,en
Solaris,7.9,1249,ru
Mobile Suit Gundam Narrative,7.5,8,ja
Deep Rising,6.2,534,en
RoboCop 3,4.7,971,en
Girl vs. Monster,6.3,238,en
Land of the Dead,6.2,1269,en
Bigbug,5.2,272,fr
Area 51,4.7,484,en
Superhero Movie,5.2,1450,en
Macross Δ the Movie: Passionate Walküre,6.3,4,ja
Alien Warfare,4.1,119,en
Inuyashiki,7.6,120,ja
The Butterfly Effect 2,4.9,754,en
Vice,4.3,478,en
Bill & Ted's Excellent Adventure,6.9,1465,en
Pokémon: Jirachi - Wish Maker,6.5,213,ja
Time Freak,6.6,381,en
War of the Worlds 2: The Next Wave,4.2,48,en
Absolutely Anything,5.8,1168,en
UFO,7,350,en
Heaven's Lost Property Final – The Movie: Eternally My Master,7.7,27,ja
Innerspace,6.8,989,en
Orbiter 9,5.8,235,es
Batman vs. Robin,7.2,759,en
Rick and Morty: The Great Yokai Battle of Akihabara,7,3,ja
Between Worlds,5.2,178,en
Mimic,6,834,en
Ben 10: Destroy All Aliens,6.1,49,en
Nostos,8,1,it
The Thirteenth Floor,7,1038,en
The Door into Summer,6,22,ja
The Chronicles of Riddick,6.5,3397,en
The Scorpion King 2: Rise of a Warrior,4.6,483,en
Cyborg X,5.8,57,en
Coma,6.2,373,ru
Critters 3,5.1,269,en
2:22,6,1285,en
Vanilla Sky,6.8,3383,en
Jungle Beat: The Movie,7,99,en
Teen Titans: Trouble in Tokyo,7.8,285,en
The 6th Day,5.9,1662,en
Jin-Roh: The Wolf Brigade,7.4,351,ja
The Butterfly Effect 3: Revelations,5.4,461,en
Videodrome,7.3,1698,en
The Cell,6.3,1265,en
Ivan Vasilyevich Changes His Profession,8,259,ru
Lego DC Comics Super Heroes: The Flash,6.8,173,en
The Running Man,6.5,1849,en
The Ewok Adventure,6,259,en
Towa no Quon 1: The Ephemeral Petals,6.4,11,ja
S. Darko,4.4,398,en
Spider-Man,5.8,92,en
Bill & Ted Face the Music,6,667,en
Starship Troopers 2: Hero of the Federation,4.3,448,en
Avatar 4,0,0,en
Cube 2: Hypercube,5.5,1159,en
Doraemon: Nobita and the Spiral City,7.1,15,ja
Flight of the Navigator,6.9,655,en
Barbarella,6,522,en
Futurama: Bender's Big Score,7.4,511,en
Digimon: The Movie,6.6,233,ja
The Adventures of Buckaroo Banzai Across the 8th Dimension,6.1,304,en
Don't Let Go,6.9,251,en
Transformers,6.8,9569,en
Upside Down,6.2,2219,en
Westworld,6.7,1022,en
Batman: Gotham by Gaslight,6.7,572,en
Pitch Black,6.8,3751,en
Village of the Damned,6,648,en
Inazuma Eleven Go vs. Danball Senki W,8.1,18,ja
Starship Troopers 3: Marauder,4.8,388,en
Timeline,5.7,881,en
Superman: Red Son,7.3,684,en
The Final Countdown,6.6,455,en
Prospect,6.1,600,en
The 33D Invader,5.1,16,zh
Fire and Ice,6.6,197,en
Under the Skin,6.1,2866,en
The Darkest Hour,5.3,1221,en
ARQ,6.1,996,en
Flatliners,6.5,1240,en
Stealth,5.3,832,en
Possessor Uncut,6.4,564,en
Melancholia,7.2,2895,en
Choose or Die,5.3,489,en
Mad God,6.7,96,en
A Wrinkle in Time,5.1,1616,en
Aztech,5.3,37,en
Teenage Mutant Ninja Turtles III,5.4,624,en
Flash Gordon,6.2,748,en
Extraterrestrial,5.5,412,en
Ghost in the Shell Arise - Border 4: Ghost Stands Alone,6.9,98,ja
Jimmy Neutron: Boy Genius,5.9,734,en
Coneheads,5.3,750,en
Escape from Planet Earth,5.7,645,en
The Jacket,6.9,1219,en
Apollo 18,5.3,819,en
The Adjustment Bureau,6.7,3879,en
Universal Soldier II: Brothers in Arms,4.4,36,en
After Yang,6.6,123,en
Volcano,5.8,1207,en
St. Trinian's,5.9,396,en
Occupation: Rainfall,6.5,90,en
Bill & Ted's Bogus Journey,6.3,974,en
Expelled from Paradise,6.5,57,ja
Cosmoball,6.4,175,ru
Grave Halloween,4.6,50,en
Ghost in the Shell 2: Innocence,7.3,669,ja
Red Planet,5.7,848,en
Spaceballs,6.8,2423,en
Enemy Mine,7,764,en
Primer,6.8,1766,en
The Postman,6.2,855,en
Godzilla: Planet of the Monsters,6.3,375,ja
They Live,7.3,2334,en
Lifeforce,6.3,434,en
Re-Animator,7,1037,en
Assimilate,6.5,209,en
Tremors 3: Back to Perfection,5.8,489,en
Double Team,5.1,611,en
Spriggan,5.9,70,ja
Escape from New York,7.1,2495,en
Hellraiser: Bloodline,5.3,389,en
Ad Astra,6.1,5544,en
Victor Frankenstein,5.9,1839,en
The Humanity Bureau,4.8,286,en
Dr. Strange,6.3,77,en
Godzilla vs. King Ghidorah,7,148,ja
Twilight Zone: The Movie,6.5,560,en
Firestarter,6.3,538,en
Mission to Mars,6,1155,en
Chain Reaction,5.7,828,en
Redline,7.5,312,ja
Halo: Nightfall,7.1,129,en
The Arrival,6,597,en
Tau,6.2,1037,en
Babylon A.D.,5.6,1712,en
Paradise Hills,6,433,en
The Final Cut,6,572,en
Zoom,5.4,510,en
Star Trek III: The Search for Spock,6.6,1070,en
The Rocketeer,6.4,722,en
Bicentennial Man,7.2,3077,en
Escape from the Planet of the Apes,6.3,798,en
Macross: Do You Remember Love?,7.2,64,ja
Goblin,4.9,26,en
The Pagemaster,6.4,634,en
Restart The Earth,6,3,zh
The Fountain,6.9,2282,en
Ice Soldiers,5.4,77,en
Firefox,6,417,en
Starship Troopers: Traitor of Mars,5.9,214,en
Batman: Gotham Knight,6.7,529,en
Iceman,6.2,101,en
The Transformers: The Movie,7.2,396,en
"10,000 Days",2.7,14,en
Dune: Part Two,0,0,en
Harmony,7,57,ja
Star Trek IV: The Voyage Home,7.2,1165,en
Recess: School's Out,6.5,276,en
Power/Rangers,7.1,193,en
Quarantine 2: Terminal,5.7,444,en
Street Fighter: The Legend of Chun-Li,4.4,369,en
WarGames,7.1,1441,en
The Blob,6.3,459,en
Ultraviolet,5.2,1310,en
My Super Ex-Girlfriend,5,1219,en
Turbo Kid,6.6,581,en
Resident Evil: Extinction,6.3,3471,en
Titan A.E.,6.6,883,en
Extraterrestrial,5.5,73,es
Metropolis,8.2,2130,de
Scooby-Doo! Moon Monster Madness,7.8,132,en
Time of EVE: The Movie,7.2,110,ja
Fahrenheit 451,7.2,754,en
Strange Days,7,1031,en
Short Circuit,6.6,1199,en
Soldier,6.4,647,en
Incoming,4.4,68,en
Forever Young,6.5,725,en
H.G. Wells' War of the Worlds,5.4,36,en
The War of the Worlds,6.8,480,en
Godzilla vs. Destoroyah,7.8,180,ja
I Origins,7.6,2805,en
Fist of the North Star,7,113,ja
At First Light,5.6,101,en
Repo Men,6.3,1606,en
The Wraith,6.4,339,en
Mary Shelley's Frankenstein,6.4,1002,en
Black Mirror: Bandersnatch,6.8,3403,en
The Wolverine,6.4,8397,en
Emmanuelle in Space 4: Concealed Fantasy,5.4,10,en
Frequency,7.2,1394,en
Cocoon,6.6,1019,en
Open Your Eyes,7.5,800,es
Mute,5.6,905,en
The Giver,6.5,4070,en
Highlander II: The Quickening,4.8,678,en
Seeking a Friend for the End of the World,6.6,1747,en
Creature from the Black Lagoon,6.9,566,en
Masters of the Universe,5.7,699,en
Doomsday,1.8,3,en
The Void,5.9,974,en
Rubikon,5.9,39,en
Hostile,5.8,275,en
Suzume no Tojimari,0,0,ja
Archive,6.2,504,en
Frankenstein,7.5,1181,en
Day Watch,6.1,429,ru
Predator: Dark Ages,6.7,136,en
Time Bandits,6.6,786,en
Doctor Strange,6.9,272,en
How to Build a Better Boy,6.4,336,en
2012 Doomsday,3.2,102,en
Space Chimps,4.8,370,en
Cell,4.7,918,en
Nineteen Eighty-Four,6.8,1128,en
Mad World,5.5,49,en
L: change the WorLd,5.9,215,ja
Sensation,6.6,5,en
Freaks of Nature,6.2,455,en
Splatter: Naked Blood,5.9,48,ja
Beavis and Butt-Head Do the Universe,7.1,101,en
Stargate: Continuum,7.1,390,en
Marvel One-Shot: The Consultant,6.4,395,en
Circle,6,1608,en
Dark Angel,6,215,en
Flashback,6.1,76,fr
The Rocky Horror Picture Show,7.5,2302,en
Turtles Forever,7.4,103,en
Time Adventure: 5 Seconds Til Climax,4.3,3,ja
The Nutty Professor,6.6,313,en
The Lovers,4.6,65,en
The Bone Snatcher,4.1,41,en
"20,000 Leagues Under the Sea",7.1,661,en
Mystery Men,5.8,669,en
Weaponized,3.9,29,en
Escape from L.A.,5.9,1158,en
Superman II: The Richard Donner Cut,7.5,209,en
Towa no Quon 6: Eternal Quon,6.1,9,ja
Typhoon Noruda,6.2,25,ja
K-PAX,7.2,1940,en
Zombie Shark,4.1,46,en
Strange Behavior,5.6,41,en
Diary of the Dead,5.6,629,en
Sharknado 3: Oh Hell No!,4.6,426,en
Mobile Suit Gundam III: Encounters in Space,7.5,35,ja
Aliens in the Attic,5.6,852,en
The City of Lost Children,7.3,842,fr
Sunshine,7,3081,en
Congo,5.5,706,en
Tokyo Ghoul 'S',6.6,74,ja
Maximum Overdrive,5.7,563,en
Race to Witch Mountain,5.8,1453,en
Stranded,3.7,120,en
Robotrix,5.5,18,cn
The Rocky Horror Picture Show: Let's Do the Time Warp Again,5.3,174,en
The Sky Crawlers,6.7,118,ja
Realive,6,170,es
Scooby-Doo and the Alien Invaders,7.1,291,en
Memoria,6,113,en
The Rift,4.3,49,en
"Dude, Where's My Car?",5.5,1515,en
Alien: Covenant - Prologue: Last Supper,6.1,85,en
The Astronaut's Wife,5.6,762,en
Mac and Me,4.3,196,en
The Spirit,4.7,809,en
Battle at Big Rock,7,96,en
Mardock Scramble: The Second Combustion,6.5,61,ja
Forbidden Empire,5.9,242,ru
eXistenZ,6.8,1534,en
Godzilla,7.6,681,ja
Safety Not Guaranteed,6.8,1197,en
Alien Overlords,4,11,en
The Blob,6.7,662,en
Kamen Rider Revice The Movie: Battle Familia,0,0,ja
I Am Mother,6.7,2118,en
Phineas and Ferb: Star Wars,7.1,152,en
2010,6.7,754,en
Memories,7.4,282,ja
Pinocchio 3000,4.3,117,en
*batteries not included,6.7,560,en
Megalodon Rising,6.5,101,en
Arctic Apocalypse,6.2,110,en
Nemesis 2: Nebula,4.2,31,en
Hulk: Where Monsters Dwell,6.8,64,en
Sphere,6.1,1309,en
Voices of a Distant Star,6.5,218,ja
Margaux,0,0,en
Frequently Asked Questions About Time Travel,6.9,459,en
Attack the Block,6.4,1711,en
3-Headed Shark Attack,4.2,142,en
The Lazarus Effect,5.3,1217,en
Xanadu,5.7,202,en
Dragon Wars,4.5,317,ko
The Vast of Night,6.6,791,en
Power Rangers Samurai: Clash of the Red Rangers - The Movie,7.3,75,en
The Time Machine,7.4,623,en
LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,7,39,en
Short Circuit 2,6.1,467,en
Hotel Artemis,6,1290,en
Mimic 2,5.3,164,en
Altered States,6.7,501,en
Replicant,5.8,379,en
Spawn,5.4,1077,en
Phenomenon,6.3,914,en
The Secret of Moonacre,6.5,386,en
Pokémon Ranger and the Temple of the Sea,6.5,153,ja
"Honey, I Blew Up the Kid",5.2,958,en
No Escape,6.3,320,en
Warlock: The Armageddon,5.2,113,en
Virtuosity,5.5,428,en
Monsters,6.2,1304,en
Ravenous,5.8,322,fr
Sheena,5.8,112,en
Future World,4.5,206,en
Ghosts of Mars,5.1,885,en
The Second Arrival,3.8,55,en
Solaris,5.9,1073,en
Ghost in the Shell: The New Movie,6.6,144,ja
Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,5.5,7,en
Stand by Me Doraemon 2,7.7,112,ja
Critters Attack!,5,118,en
Nutty Professor II: The Klumps,5,1088,en
A Certain Magical Index: The Miracle of Endymion,7,42,ja
The Deal,0,0,en
Futurama: The Beast with a Billion Backs,7,424,en
The Endless,6.3,821,en
Dreamscape,6.1,210,en
Marvel Rising: Secret Warriors,6.9,73,en
Batman Unlimited: Mechs vs. Mutants,6.7,72,en
Leviathan,5.9,373,en
Invader Zim: Enter the Florpus,7.5,176,en
Dark Light,6,105,en
The Dead Zone,7,1249,en
The Man from Earth,7.6,1886,en
Batman: Mystery of the Batwoman,6.7,309,en
A Trip to the Moon,7.9,1364,fr
The Star Wars Holiday Special,3.4,368,en
The Superdeep,6.2,174,ru
The Divide,5.9,527,en
Invitation to Hell,4.5,17,en
5 Headed Shark Attack,3.6,70,en
Avatar 5,0,0,en
The Room,6.4,734,en
Perfect Sense,6.9,951,en
Logan's Run,6.6,726,en
Team Thor: Part 2,7.1,241,en
Disturbing Behavior,5.7,271,en
Sea Fever,6.3,325,en
Explorers,6.2,361,en
The Day After,6.7,283,en
A Scanner Darkly,6.8,1420,en
Sharktopus,4.6,135,en
Captain America,4.6,335,en
Cube Zero,5.7,831,en
Halo 4: Forward Unto Dawn,0,0,en
Synchronic,6.3,508,en
Godzilla vs. Mechagodzilla,7.1,170,ja
Ghost in the Shell Arise - Border 2: Ghost Whispers,7.1,105,ja
2-Headed Shark Attack,4.2,201,en
Lake Placid 3,5.3,179,en
Barbie: Star Light Adventure,7,133,en
Star Trek VI: The Undiscovered Country,7,1004,en
UNDEFEATED - Garena Free Fire,7.5,2,th
Fantastic Four,0,0,en
The Last Days on Mars,5.4,658,en
Donkey's Christmas Shrektacular,5.8,136,en
These Final Hours,6.5,465,en
The Invisible Man,7.5,597,en
Mobile Suit Gundam II: Soldiers of Sorrow,7.3,39,ja
Justice League: Secret Origins,7.8,99,en
Clockstoppers,5.3,249,en
Virus,5.3,484,en
Another Earth,6.7,1348,en
Barb Wire,4,305,en
Hollow Man II,4.9,198,en
The Cabbage Soup,6.3,711,fr
Valentine,5.9,66,id
Lucid Dream,6.2,157,ko
The Land Before Time VII: The Stone of Cold Fire,6.1,238,en
The Forgotten,5.9,946,en
The Last Mimzy,6.3,391,en
Trigun: Badlands Rumble,7.6,123,ja
Drive,6.2,93,en
Life Like,6.4,178,en
The Brood,6.7,537,en
The Last Journey,5.4,102,fr
Battlefield Earth,3.2,678,en
The Shadow,6,418,en
Appleseed: Ex Machina,6.5,165,ja
Conquest of the Planet of the Apes,6.1,709,en
Zoombies,5.2,153,en
The Day the Earth Stood Still,7.5,845,en
Nemesis 3: Time Lapse,3.5,13,en
The Gateway,5.4,38,en
Blade Runner: Black Out 2022,7.3,296,en
Royal Space Force - The Wings Of Honneamise,6.8,95,ja
Sharknado 5: Global Swarming,4.9,267,en
Just Visiting,4.6,556,en
Godzilla Raids Again,6.1,178,ja
Futurama: Into the Wild Green Yonder,7,417,en
In the Earth,5.8,280,en
Futurama: Bender's Game,6.9,422,en
Godzilla: Final Wars,7,227,ja
Ultraman Geed the Movie: Connect! The Wishes!!,8.3,12,ja
Viral,5.7,437,en
The Blackout,6.4,316,ru
THX 1138,6.5,754,en
Ruby Red,7,1013,de
The Disappearance of Haruhi Suzumiya,7.7,177,ja
Phoenix Forgotten,6,227,en
Southbound,5.9,508,en
Bionicle: The Legend Reborn,5.8,100,en
Quarantine,5.8,1048,en
Hellboy Animated: Blood and Iron,6.3,87,en
Halo: Landfall,6,26,en
Puppet Master,5.8,259,en
Tank Girl,5.4,370,en
Heavy Metal 2000,6.1,157,en
The Garden of Sinners: Recalled Out Summer,7.4,48,ja
My Stepmother Is an Alien,5.7,427,en
Final Fantasy: The Spirits Within,6.2,1224,en
High Life,5.8,879,en
Star Trek: Generations,6.5,1051,en
Mimic: Sentinel,5,108,en
Godzilla vs. Megalon,6.2,137,ja
Shark Side of the Moon,2.7,3,en
iBoy,6,1022,en
Beyond White Space,4.7,76,en
Marvel One-Shot: Item 47,6.5,396,en
Digimon Adventure 02 - Hurricane Touchdown! The Golden Digimentals,7.2,28,ja
Neppuu Kairiku Bushi Road,7.1,4,ja
Mobile Suit Gundam: Char's Counterattack,6.8,40,ja
Superman vs. The Elite,6.9,314,en
Delicatessen,7.3,1125,fr
Neo Tokyo,6.5,67,ja
Darkman,6.4,1062,en
Howard the Duck,5.4,803,en
Riddick 4: Furya,0,0,en
Beyond Skyline,5.2,845,en
Elizabeth Harvest,6.2,250,en
Batman,6.3,675,en
Sinbad and the Eye of the Tiger,6.6,146,en
Spring,6.6,555,en
Invasion of the Body Snatchers,7.5,800,en
The Last Man on Earth,6.7,315,en
Midnight Special,6.2,1642,en
Hellboy Animated: Sword of Storms,6.2,91,en
Alien Predator,4.6,27,en
Down to Earth,5.5,339,en
Legend of the Millennium Dragon,5.4,38,ja
2012: Ice Age,4.5,239,en
Steel,4.4,199,en
The Box,5.6,1512,en
Alien,4.5,2,en
The Andromeda Strain,7,523,en
Fortress,6.1,511,en
In Your Eyes,7.2,613,en
"Honey, We Shrunk Ourselves",5.5,550,en
Iceman,5.5,162,cn
Space Station 76,4.9,178,en
The Objective,5.5,110,en
Body Snatchers,6.1,309,en
Battlestar Galactica,6.9,134,en
Sorry to Bother You,6.8,1223,en
Ghost in the Shell: Stand Alone Complex - Solid State Society,7.3,208,ja
Alligator,5.9,229,en
We're Back! A Dinosaur's Story,6,332,en
The Philadelphia Experiment,6.2,291,en
Memoirs of an Invisible Man,5.9,457,en
The Rage: Carrie 2,5.7,309,en
The Last Starfighter,6.6,547,en
Turn A Gundam II: Moonlight Butterfly,5.5,7,ja
The Fly,7.1,405,en
Death Race 2000,6.1,357,en
Python,5.1,86,en
The Toxic Avenger,6.3,409,en
Night of the Zombies,5.4,92,it
Evangelion: Death (True)²,6.9,52,ja
Iron Sky: The Coming Race,5.1,275,en
Scanners,6.7,902,en
"Godzilla, King of the Monsters!",6.7,176,en
Them!,6.9,312,en
Battlestar Galactica: Razor,7.1,313,en
The Trial of the Incredible Hulk,6.5,82,en
Freaks Out,7.4,682,it
Marjorie Prime,6.2,154,en
Prisoner X,5.4,17,en
Scarecrow,4.4,56,en
Battlestar Galactica: The Plan,6.8,331,en
Mothra vs. Godzilla,7.1,204,ja
Lake Placid: The Final Chapter,5.1,144,en
Capricorn One,6.8,352,en
Gatchaman,5.4,13,ja
Rising Boas in a Girl's School,5.3,3,zh
Saturn 3,5.4,144,en
Eden of the East Movie I: The King of Eden,6.9,54,ja
Sky Captain and the World of Tomorrow,5.8,1045,en
The Incredible Hulk,6.3,83,en
Gabriel,6,345,en
2036 Origin Unknown,4.7,200,en
Rakka,7.1,242,en
Never Let Me Go,6.9,1938,en
Supernova,5,297,en
Futureworld,6,233,en
Earth Girls Are Easy,5.7,291,en
Shifter,3.5,9,en
Invasion of the Body Snatchers,7.2,787,en
Origin: Spirits of the Past,7,188,ja
Baby Geniuses,4.1,306,en
The Incredible Melting Man,4.3,62,en
The Saint,6.1,927,en
(T)Raumschiff Surprise - Periode 1,6.2,407,de
Sapphire Blue,7.2,908,de
Womb,6.1,291,en
The Meteor Man,5.4,126,en
Son of Godzilla,6.4,138,ja
Zardoz,5.9,325,en
Colonie,0,0,fr
Dororo,7,111,ja
Lake Placid 2,5.1,164,en
The Shadow Effect,5,119,en
Truth or Dare,5.4,105,en
Split Second,5.9,218,en
The Bay,5.7,596,en
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.8,332,ja
Lucy in the Sky,5,158,en
We,0,0,ru
The Thief Lord,5.8,153,en
The Bride of Frankenstein,7.6,695,en
Solo,4.2,52,en
Occupation,4.4,162,en
Needle in a Timestack,5.5,34,en
Rollerball,6.3,384,en
Real Genius,6.6,321,en
Robot,6.5,163,ta
Risen,5.6,71,en
Into the Forest,5.8,574,en
Doraemon: Nobita and the Space Heroes,6.2,57,ja
All Star Superman,7,396,en
Dead Heat,6.1,138,en
Screamers,6.2,420,en
PK,7.7,766,hi
Predator World,4.9,15,en
Phantasm,6.6,506,en
White Chamber,4.5,37,en
Zoe,6,327,en
Starcrash,4.1,139,it
A Troll in Central Park,5.1,116,en
The Place Promised in Our Early Days,6.6,406,ja
Repo Man,6.7,455,en
Corrective Measures,4.5,21,en
The Diabolical,5,166,en
The Return of Swamp Thing,5.6,179,en
Time Lapse,6.5,1027,en
Apollo 10½:  A Space Age Childhood,7.1,134,en
Doraemon: Nobita's Little Star Wars 2021,5,3,ja
Bionicle: Mask of Light,6.3,133,en
Destroy All Monsters,6.8,171,ja
Timecop,6,919,en
Immortal,5.7,337,fr
Rollerball,4,389,en
Team Thor,7.3,435,en
Blood: The Last Vampire,5.7,287,en
A Kid in King Arthur's Court,4.9,139,en
Night of the Creeps,6.8,384,en
Bokeh,5.4,214,en
Cyborg She,7.3,116,ja
Equals,6.1,1220,en
D.A.R.Y.L.,6.3,235,en
Save Yourselves!,6,136,en
Appleseed,6.7,288,ja
Doraemon: Nobita's Dinosaur,6.6,45,ja
I'm Your Man,7,144,de
Vidocq,5.9,430,fr
Tokyo Gore Police,5.9,235,ja
The Devil's Tomb,4.5,136,en
The Invisible Boy,6.2,889,it
Appleseed Alpha,6.7,301,ja
X-Men Origins: Wolverine,6.3,9158,en
Ice Sharks,5,89,en
Earth vs. the Flying Saucers,6,124,en
Godzilla vs. Gigan,6.3,139,ja
Boa vs. Python,5,98,en
Forbidden Planet,7.3,696,en
Cocoon: The Return,6.2,597,en
Family Guy Presents: It's a Trap!,6.8,358,en
Silent Rage,6,121,en
Marvel Rising: Heart of Iron,7.2,48,en
Ghost Shark,5.1,122,en
Time After Time,6.8,258,en
Critters 4,5,202,en
Il Mare,7.5,118,ko
Sharknado 2: The Second One,4.6,554,en
Spider-Man: Beyond the Spider-Verse,0,0,en
The Black Hole,5.8,350,en
Spider-Man 2: Making the Amazing,6.6,59,en
The Adventures of Pluto Nash,4.4,397,en
Panic in the Mailroom,6.8,111,en
Collision Earth,6.3,92,en
Deadly Friend,6.1,187,en
Turkey Shoot,5.5,72,en
Z for Zachariah,5.6,793,en
Runaway,5.5,189,en
Phantasm: Ravager,5,121,en
The Little Prince,6.7,93,en
Devil's Gate,5,195,en
Arena,5.3,230,en
Mannequin Two: On the Move,5.9,122,en
Threads,7.7,198,en
Daffy Duck's Quackbusters,6.7,102,en
Shockwave: Countdown to Disaster,5.7,44,en
Frankenweenie,6.9,322,en
009 Re:Cyborg,5.3,29,ja
Code 46,6.2,284,en
OtherLife,6.4,319,en
Battle of Los Angeles,3.5,95,en
Tetsuo: The Iron Man,7,418,ja
2036: Nexus Dawn,6.9,293,en
The Swarm,5,131,en
Godzilla: Tokyo S.O.S.,7,120,ja
Robot Chicken: Star Wars Episode III,7.4,119,en
Slaughterhouse-Five,6.4,169,en
The Curse of Frankenstein,6.9,206,en
Zombie Tidal Wave,4,32,en
Mutant Chronicles,5.2,376,en
Plan 9 from Outer Space,4.2,423,en
Stargate: The Ark of Truth,7.2,377,en
Doomsday Prophecy,4.1,71,en
Spacehunter: Adventures in the Forbidden Zone,5.2,90,en
The Cured,5.5,298,en
After the Dark,6.1,597,en
How to Talk to Girls at Parties,6.1,309,en
The Kung Fu Cult Master,6.5,48,cn
Arpeggio of Blue Steel -Ars Nova DC-,7.9,9,ja
Tideland,6.4,443,en
Toxic Shark,5.8,67,en
Planet of the Sharks,3.9,55,en
Silent Running,6.4,446,en
Village of the Damned,7.2,316,en
The Thing from Another World,6.8,441,en
Scorched Earth,5.3,78,en
Gintama: The Movie,7.5,59,ja
COVID-21: Lethal Virus,5.5,224,en
Love Potion No. 9,6.2,230,en
Bad Taste,6.4,646,en
Light of My Life,6.4,435,en
3022,5.5,164,en
"Ghidorah, the Three-Headed Monster",7.2,169,ja
Approaching the Unknown,5.3,262,en
Multiplicity,5.8,435,en
Demon Seed,5.9,182,en
"Ebirah, Horror of the Deep",6.2,127,ja
Universal Soldier III: Unfinished Business,4.4,29,en
Bride of Re-Animator,6.2,294,en
The Puppet Masters,5.8,141,en
From Beyond,6.5,404,en
Godzilla Against MechaGodzilla,7.4,161,ja
The Signal,5.9,237,en
Arctic Blast,5.6,140,en
Battle for Terra,6.1,229,en
The Fly II,5.5,484,en
The Batman Superman Movie: World's Finest,7.3,199,en
The Island of Dr. Moreau,4.8,429,en
Stormageddon,6.3,85,en
Cat Soup,6.9,112,ja
Arachnoquake,4.2,60,en
Invasion of Astro-Monster,6.9,139,ja
Casshern,5.9,204,ja
Abduction,6.3,68,en
Spider-Man: Miles From Home,5.2,3,en
Intacto,6.4,142,es
The Hidden,7,295,en
Knight Rider,6.8,45,en
6-Headed Shark Attack,4.2,44,en
Battle Beyond the Stars,5.4,141,en
My Favorite Martian,5.6,249,en
Asylum,4.1,62,en
Godsend,4.9,402,en
Urusei Yatsura: Beautiful Dreamer,7.2,64,ja
The Zero Theorem,6.1,1010,en
Deep Throat Part II,4.4,25,en
S1m0ne,5.9,763,en
Robinson Crusoe on Mars,6.4,108,en
2022 Tsunami,5.1,9,th
The Chronicles of Riddick: Into Pitch Black,6,43,en
Alien Conquest,1.8,7,en
Spark: A Space Tail,4.7,47,en
"Family Guy Presents: Something, Something, Something, Dark Side",7.3,113,en
The Crazies,6.1,268,en
The Philadelphia Experiment,4.9,109,en
